customer_id;frequency;monetary;recency;R;F;M;RFM;description_eng;label_eng;year
16376.0;98;814.06;15;3;3;2;332;recently active, frequent, moderate CFs;loyal;2011
16701.0;98;3366.45;15;3;3;3;333;recently active, frequent, high CFs;VIP;2011
14299.0;102;2681.8;15;3;3;3;333;recently active, frequent, high CFs;VIP;2011
17293.0;104;1326.1200000000001;15;3;3;3;333;recently active, frequent, high CFs;VIP;2011
17566.0;110;644.73;15;3;3;2;332;recently active, frequent, moderate CFs;loyal;2011
16156.0;110;2631.19;15;3;3;3;333;recently active, frequent, high CFs;VIP;2011
14732.0;112;1964.89;15;3;3;3;333;recently active, frequent, high CFs;VIP;2011
14262.0;114;2163.93;15;3;3;3;333;recently active, frequent, high CFs;VIP;2011
12562.0;122;2921.91;15;3;3;3;333;recently active, frequent, high CFs;VIP;2011
13090.0;122;7137.5;15;3;3;3;333;recently active, frequent, high CFs;VIP;2011
12553.0;128;2559.2;15;3;3;3;333;recently active, frequent, high CFs;VIP;2011
15687.0;131;2386.9;15;3;3;3;333;recently active, frequent, high CFs;VIP;2011
14146.0;143;2411.47;15;3;3;3;333;recently active, frequent, high CFs;VIP;2011
16145.0;149;2515.92;15;3;3;3;333;recently active, frequent, high CFs;VIP;2011
18077.0;163;1977.48;15;3;3;3;333;recently active, frequent, high CFs;VIP;2011
15144.0;163;4736.78;15;3;3;3;333;recently active, frequent, high CFs;VIP;2011
15531.0;164;1354.73;15;3;3;3;333;recently active, frequent, high CFs;VIP;2011
16938.0;173;2102.17;15;3;3;3;333;recently active, frequent, high CFs;VIP;2011
14659.0;180;1802.43;15;3;3;3;333;recently active, frequent, high CFs;VIP;2011
16839.0;181;12068.06;15;3;3;3;333;recently active, frequent, high CFs;VIP;2011
17426.0;204;3717.9900000000002;15;3;3;3;333;recently active, frequent, high CFs;VIP;2011
16242.0;217;2475.7200000000003;15;3;3;3;333;recently active, frequent, high CFs;VIP;2011
16700.0;217;3424.17;15;3;3;3;333;recently active, frequent, high CFs;VIP;2011
17450.0;237;150588.53;15;3;3;3;333;recently active, frequent, high CFs;VIP;2011
14178.0;266;1295.21;15;3;3;3;333;recently active, frequent, high CFs;VIP;2011
18122.0;288;1408.74;15;3;3;3;333;recently active, frequent, high CFs;VIP;2011
15021.0;308;1204.72;15;3;3;3;333;recently active, frequent, high CFs;VIP;2011
17576.0;313;2655.14;15;3;3;3;333;recently active, frequent, high CFs;VIP;2011
16813.0;319;1202.07;15;3;3;3;333;recently active, frequent, high CFs;VIP;2011
14367.0;368;6379.66;15;3;3;3;333;recently active, frequent, high CFs;VIP;2011
15993.0;446;2378.41;15;3;3;3;333;recently active, frequent, high CFs;VIP;2011
14298.0;1241;39539.83;15;3;3;3;333;recently active, frequent, high CFs;VIP;2011
18058.0;2;88.55999999999999;16;3;1;1;311;recently active, one-time, low CFs;drifting;2011
17737.0;5;88.5;16;3;1;1;311;recently active, one-time, low CFs;drifting;2011
13255.0;5;109.06;16;3;1;1;311;recently active, one-time, low CFs;drifting;2011
12882.0;6;807.24;16;3;1;2;312;recently active, one-time, moderate CFs;drifting;2011
12953.0;8;159.45000000000002;16;3;1;1;311;recently active, one-time, low CFs;drifting;2011
14385.0;10;152.96;16;3;1;1;311;recently active, one-time, low CFs;drifting;2011
12966.0;10;160.18;16;3;1;1;311;recently active, one-time, low CFs;drifting;2011
14618.0;16;553.44;16;3;1;2;312;recently active, one-time, moderate CFs;drifting;2011
12787.0;17;397.38;16;3;2;2;322;recently active, rare, moderate CFs;loyal;2011
15654.0;20;869.4300000000001;16;3;2;3;323;recently active, rare, high CFs;loyal;2011
18158.0;21;317.5;16;3;2;2;322;recently active, rare, moderate CFs;loyal;2011
17502.0;23;593.8000000000001;16;3;2;2;322;recently active, rare, moderate CFs;loyal;2011
17911.0;25;278.38;16;3;2;1;321;recently active, rare, low CFs;loyal;2011
13784.0;27;2246.49;16;3;2;3;323;recently active, rare, high CFs;loyal;2011
15073.0;28;697.86;16;3;2;2;322;recently active, rare, moderate CFs;loyal;2011
15782.0;28;1884.04;16;3;2;3;323;recently active, rare, high CFs;loyal;2011
15680.0;35;626.66;16;3;2;2;322;recently active, rare, moderate CFs;loyal;2011
15414.0;35;704.2;16;3;2;2;322;recently active, rare, moderate CFs;loyal;2011
15467.0;36;379.79;16;3;2;2;322;recently active, rare, moderate CFs;loyal;2011
15712.0;38;828.11;16;3;2;2;322;recently active, rare, moderate CFs;loyal;2011
12488.0;38;980.61;16;3;2;3;323;recently active, rare, high CFs;loyal;2011
15611.0;38;1502.3500000000001;16;3;2;3;323;recently active, rare, high CFs;loyal;2011
12784.0;41;412.32;16;3;2;2;322;recently active, rare, moderate CFs;loyal;2011
16062.0;41;736.1899999999999;16;3;2;2;322;recently active, rare, moderate CFs;loyal;2011
15394.0;44;1051.67;16;3;2;3;323;recently active, rare, high CFs;loyal;2011
13203.0;45;659.26;16;3;2;2;322;recently active, rare, moderate CFs;loyal;2011
16915.0;47;537.73;16;3;2;2;322;recently active, rare, moderate CFs;loyal;2011
12630.0;51;1055.76;16;3;2;3;323;recently active, rare, high CFs;loyal;2011
18241.0;55;1059.48;16;3;3;3;333;recently active, frequent, high CFs;VIP;2011
14540.0;59;784.96;16;3;3;2;332;recently active, frequent, moderate CFs;loyal;2011
13647.0;61;1143.52;16;3;3;3;333;recently active, frequent, high CFs;VIP;2011
15903.0;62;4467.0;16;3;3;3;333;recently active, frequent, high CFs;VIP;2011
14062.0;62;6792.6900000000005;16;3;3;3;333;recently active, frequent, high CFs;VIP;2011
12528.0;64;1324.23;16;3;3;3;333;recently active, frequent, high CFs;VIP;2011
16295.0;65;1102.86;16;3;3;3;333;recently active, frequent, high CFs;VIP;2011
18179.0;66;1188.28;16;3;3;3;333;recently active, frequent, high CFs;VIP;2011
14893.0;67;1112.65;16;3;3;3;333;recently active, frequent, high CFs;VIP;2011
12429.0;68;2159.48;16;3;3;3;333;recently active, frequent, high CFs;VIP;2011
14005.0;68;2400.92;16;3;3;3;333;recently active, frequent, high CFs;VIP;2011
18230.0;69;1675.8400000000001;16;3;3;3;333;recently active, frequent, high CFs;VIP;2011
15251.0;70;6837.48;16;3;3;3;333;recently active, frequent, high CFs;VIP;2011
13012.0;71;1288.99;16;3;3;3;333;recently active, frequent, high CFs;VIP;2011
15024.0;72;859.72;16;3;3;2;332;recently active, frequent, moderate CFs;loyal;2011
14258.0;73;9296.48;16;3;3;3;333;recently active, frequent, high CFs;VIP;2011
16361.0;74;687.91;16;3;3;2;332;recently active, frequent, moderate CFs;loyal;2011
15113.0;77;2569.2;16;3;3;3;333;recently active, frequent, high CFs;VIP;2011
13658.0;93;2358.37;16;3;3;3;333;recently active, frequent, high CFs;VIP;2011
12598.0;99;2269.74;16;3;3;3;333;recently active, frequent, high CFs;VIP;2011
12524.0;104;2912.65;16;3;3;3;333;recently active, frequent, high CFs;VIP;2011
17288.0;105;973.88;16;3;3;3;333;recently active, frequent, high CFs;VIP;2011
15544.0;107;1395.18;16;3;3;3;333;recently active, frequent, high CFs;VIP;2011
13362.0;128;2428.84;16;3;3;3;333;recently active, frequent, high CFs;VIP;2011
14963.0;136;879.94;16;3;3;3;333;recently active, frequent, high CFs;VIP;2011
16657.0;141;703.13;16;3;3;2;332;recently active, frequent, moderate CFs;loyal;2011
15046.0;160;3554.97;16;3;3;3;333;recently active, frequent, high CFs;VIP;2011
14755.0;163;3615.7400000000002;16;3;3;3;333;recently active, frequent, high CFs;VIP;2011
16265.0;164;3413.03;16;3;3;3;333;recently active, frequent, high CFs;VIP;2011
15444.0;174;1201.3799999999999;16;3;3;3;333;recently active, frequent, high CFs;VIP;2011
12957.0;183;2986.73;16;3;3;3;333;recently active, frequent, high CFs;VIP;2011
12714.0;185;3283.19;16;3;3;3;333;recently active, frequent, high CFs;VIP;2011
15152.0;185;3314.6;16;3;3;3;333;recently active, frequent, high CFs;VIP;2011
16115.0;211;1221.92;16;3;3;3;333;recently active, frequent, high CFs;VIP;2011
14713.0;214;1714.6399999999999;16;3;3;3;333;recently active, frequent, high CFs;VIP;2011
14432.0;322;1859.42;16;3;3;3;333;recently active, frequent, high CFs;VIP;2011
12921.0;409;8794.45;16;3;3;3;333;recently active, frequent, high CFs;VIP;2011
16241.0;477;1713.46;16;3;3;3;333;recently active, frequent, high CFs;VIP;2011
15039.0;937;13806.51;16;3;3;3;333;recently active, frequent, high CFs;VIP;2011
14156.0;978;73976.69;16;3;3;3;333;recently active, frequent, high CFs;VIP;2011
15619.0;2;244.60000000000002;17;3;1;1;311;recently active, one-time, low CFs;drifting;2011
13068.0;2;344.0;17;3;1;2;312;recently active, one-time, moderate CFs;drifting;2011
14785.0;3;77.4;17;3;1;1;311;recently active, one-time, low CFs;drifting;2011
13147.0;4;712.8000000000001;17;3;1;2;312;recently active, one-time, moderate CFs;drifting;2011
17468.0;5;137.0;17;3;1;1;311;recently active, one-time, low CFs;drifting;2011
14836.0;6;102.44999999999999;17;3;1;1;311;recently active, one-time, low CFs;drifting;2011
14601.0;7;213.96;17;3;1;1;311;recently active, one-time, low CFs;drifting;2011
13496.0;8;137.32;17;3;1;1;311;recently active, one-time, low CFs;drifting;2011
12798.0;8;6977.04;17;3;1;3;313;recently active, one-time, high CFs;drifting;2011
16852.0;9;144.91000000000003;17;3;1;1;311;recently active, one-time, low CFs;drifting;2011
12375.0;11;349.1;17;3;1;2;312;recently active, one-time, moderate CFs;drifting;2011
15148.0;12;180.63;17;3;1;1;311;recently active, one-time, low CFs;drifting;2011
15783.0;12;216.3;17;3;1;1;311;recently active, one-time, low CFs;drifting;2011
13349.0;13;203.88;17;3;1;1;311;recently active, one-time, low CFs;drifting;2011
13657.0;15;358.74;17;3;1;2;312;recently active, one-time, moderate CFs;drifting;2011
12464.0;18;467.5;17;3;2;2;322;recently active, rare, moderate CFs;loyal;2011
17711.0;19;307.44;17;3;2;2;322;recently active, rare, moderate CFs;loyal;2011
15197.0;20;376.40999999999997;17;3;2;2;322;recently active, rare, moderate CFs;loyal;2011
14824.0;23;866.71;17;3;2;3;323;recently active, rare, high CFs;loyal;2011
14173.0;24;397.71999999999997;17;3;2;2;322;recently active, rare, moderate CFs;loyal;2011
14349.0;25;116.07000000000001;17;3;2;1;321;recently active, rare, low CFs;loyal;2011
13928.0;25;414.32;17;3;2;2;322;recently active, rare, moderate CFs;loyal;2011
17466.0;27;472.88;17;3;2;2;322;recently active, rare, moderate CFs;loyal;2011
16479.0;28;202.98;17;3;2;1;321;recently active, rare, low CFs;loyal;2011
12654.0;28;461.98;17;3;2;2;322;recently active, rare, moderate CFs;loyal;2011
15790.0;29;172.41;17;3;2;1;321;recently active, rare, low CFs;loyal;2011
17101.0;30;1146.14;17;3;2;3;323;recently active, rare, high CFs;loyal;2011
15297.0;36;591.63;17;3;2;2;322;recently active, rare, moderate CFs;loyal;2011
14550.0;37;569.8;17;3;2;2;322;recently active, rare, moderate CFs;loyal;2011
13211.0;37;712.02;17;3;2;2;322;recently active, rare, moderate CFs;loyal;2011
15239.0;41;657.47;17;3;2;2;322;recently active, rare, moderate CFs;loyal;2011
17772.0;43;154.85;17;3;2;1;321;recently active, rare, low CFs;loyal;2011
14452.0;44;177.63;17;3;2;1;321;recently active, rare, low CFs;loyal;2011
17306.0;50;5858.71;17;3;2;3;323;recently active, rare, high CFs;loyal;2011
13429.0;54;867.6;17;3;3;3;333;recently active, frequent, high CFs;VIP;2011
17655.0;56;1369.34;17;3;3;3;333;recently active, frequent, high CFs;VIP;2011
13428.0;58;168.31;17;3;3;1;331;recently active, frequent, low CFs;loyal;2011
16782.0;58;1050.45;17;3;3;3;333;recently active, frequent, high CFs;VIP;2011
12670.0;58;1892.5;17;3;3;3;333;recently active, frequent, high CFs;VIP;2011
14209.0;74;1554.43;17;3;3;3;333;recently active, frequent, high CFs;VIP;2011
14866.0;74;11577.18;17;3;3;3;333;recently active, frequent, high CFs;VIP;2011
17682.0;75;1534.43;17;3;3;3;333;recently active, frequent, high CFs;VIP;2011
14408.0;77;1639.17;17;3;3;3;333;recently active, frequent, high CFs;VIP;2011
16992.0;80;1371.3600000000001;17;3;3;3;333;recently active, frequent, high CFs;VIP;2011
13883.0;81;1549.34;17;3;3;3;333;recently active, frequent, high CFs;VIP;2011
16168.0;82;3116.26;17;3;3;3;333;recently active, frequent, high CFs;VIP;2011
13467.0;83;941.38;17;3;3;3;333;recently active, frequent, high CFs;VIP;2011
13014.0;86;2966.35;17;3;3;3;333;recently active, frequent, high CFs;VIP;2011
12901.0;94;10741.49;17;3;3;3;333;recently active, frequent, high CFs;VIP;2011
13576.0;98;5656.450000000001;17;3;3;3;333;recently active, frequent, high CFs;VIP;2011
14180.0;100;2046.3;17;3;3;3;333;recently active, frequent, high CFs;VIP;2011
14321.0;106;1369.23;17;3;3;3;333;recently active, frequent, high CFs;VIP;2011
15755.0;107;1719.96;17;3;3;3;333;recently active, frequent, high CFs;VIP;2011
16775.0;108;1116.76;17;3;3;3;333;recently active, frequent, high CFs;VIP;2011
15089.0;108;1760.4;17;3;3;3;333;recently active, frequent, high CFs;VIP;2011
14388.0;111;1973.24;17;3;3;3;333;recently active, frequent, high CFs;VIP;2011
12727.0;114;3378.4;17;3;3;3;333;recently active, frequent, high CFs;VIP;2011
13999.0;115;2121.27;17;3;3;3;333;recently active, frequent, high CFs;VIP;2011
15218.0;124;3808.29;17;3;3;3;333;recently active, frequent, high CFs;VIP;2011
14125.0;129;2080.15;17;3;3;3;333;recently active, frequent, high CFs;VIP;2011
14723.0;138;564.15;17;3;3;2;332;recently active, frequent, moderate CFs;loyal;2011
14419.0;142;737.01;17;3;3;2;332;recently active, frequent, moderate CFs;loyal;2011
14554.0;144;1599.84;17;3;3;3;333;recently active, frequent, high CFs;VIP;2011
13198.0;149;2192.83;17;3;3;3;333;recently active, frequent, high CFs;VIP;2011
12627.0;152;2970.07;17;3;3;3;333;recently active, frequent, high CFs;VIP;2011
16818.0;159;2802.9;17;3;3;3;333;recently active, frequent, high CFs;VIP;2011
14390.0;174;3353.57;17;3;3;3;333;recently active, frequent, high CFs;VIP;2011
14961.0;184;4086.88;17;3;3;3;333;recently active, frequent, high CFs;VIP;2011
12451.0;236;5739.17;17;3;3;3;333;recently active, frequent, high CFs;VIP;2011
14701.0;252;1904.96;17;3;3;3;333;recently active, frequent, high CFs;VIP;2011
14711.0;267;2138.1;17;3;3;3;333;recently active, frequent, high CFs;VIP;2011
15615.0;282;6930.15;17;3;3;3;333;recently active, frequent, high CFs;VIP;2011
14667.0;315;5350.7;17;3;3;3;333;recently active, frequent, high CFs;VIP;2011
14088.0;438;38169.58;17;3;3;3;333;recently active, frequent, high CFs;VIP;2011
13137.0;497;2627.76;17;3;3;3;333;recently active, frequent, high CFs;VIP;2011
16549.0;715;2986.52;17;3;3;3;333;recently active, frequent, high CFs;VIP;2011
18118.0;841;3457.36;17;3;3;3;333;recently active, frequent, high CFs;VIP;2011
13188.0;1;15.0;18;3;1;1;311;recently active, one-time, low CFs;drifting;2011
17929.0;5;843.0;18;3;1;2;312;recently active, one-time, moderate CFs;drifting;2011
12660.0;9;166.5;18;3;1;1;311;recently active, one-time, low CFs;drifting;2011
17359.0;11;79.68;18;3;1;1;311;recently active, one-time, low CFs;drifting;2011
17031.0;11;224.3;18;3;1;1;311;recently active, one-time, low CFs;drifting;2011
14480.0;13;279.05;18;3;1;1;311;recently active, one-time, low CFs;drifting;2011
17237.0;14;236.69;18;3;1;1;311;recently active, one-time, low CFs;drifting;2011
15540.0;15;213.3;18;3;1;1;311;recently active, one-time, low CFs;drifting;2011
13844.0;15;262.28;18;3;1;1;311;recently active, one-time, low CFs;drifting;2011
17852.0;16;75.54;18;3;1;1;311;recently active, one-time, low CFs;drifting;2011
15561.0;20;702.22;18;3;2;2;322;recently active, rare, moderate CFs;loyal;2011
12479.0;23;366.15;18;3;2;2;322;recently active, rare, moderate CFs;loyal;2011
13030.0;24;230.68;18;3;2;1;321;recently active, rare, low CFs;loyal;2011
13914.0;24;463.83;18;3;2;2;322;recently active, rare, moderate CFs;loyal;2011
13258.0;25;452.59;18;3;2;2;322;recently active, rare, moderate CFs;loyal;2011
14741.0;25;546.29;18;3;2;2;322;recently active, rare, moderate CFs;loyal;2011
15714.0;27;281.82;18;3;2;1;321;recently active, rare, low CFs;loyal;2011
17523.0;27;384.3;18;3;2;2;322;recently active, rare, moderate CFs;loyal;2011
13950.0;27;562.6;18;3;2;2;322;recently active, rare, moderate CFs;loyal;2011
17739.0;28;1761.89;18;3;2;3;323;recently active, rare, high CFs;loyal;2011
17924.0;28;2623.5;18;3;2;3;323;recently active, rare, high CFs;loyal;2011
17988.0;29;155.76000000000002;18;3;2;1;321;recently active, rare, low CFs;loyal;2011
18101.0;36;209.8;18;3;2;1;321;recently active, rare, low CFs;loyal;2011
14470.0;37;399.89;18;3;2;2;322;recently active, rare, moderate CFs;loyal;2011
17806.0;37;462.29;18;3;2;2;322;recently active, rare, moderate CFs;loyal;2011
12657.0;37;1287.88;18;3;2;3;323;recently active, rare, high CFs;loyal;2011
16364.0;40;542.06;18;3;2;2;322;recently active, rare, moderate CFs;loyal;2011
15571.0;43;537.7;18;3;2;2;322;recently active, rare, moderate CFs;loyal;2011
14597.0;43;775.49;18;3;2;2;322;recently active, rare, moderate CFs;loyal;2011
12906.0;45;2170.05;18;3;2;3;323;recently active, rare, high CFs;loyal;2011
14901.0;46;654.07;18;3;2;2;322;recently active, rare, moderate CFs;loyal;2011
13389.0;46;717.61;18;3;2;2;322;recently active, rare, moderate CFs;loyal;2011
17299.0;47;569.87;18;3;2;2;322;recently active, rare, moderate CFs;loyal;2011
16094.0;48;859.79;18;3;2;2;322;recently active, rare, moderate CFs;loyal;2011
14511.0;53;1027.81;18;3;3;3;333;recently active, frequent, high CFs;VIP;2011
13590.0;58;1425.84;18;3;3;3;333;recently active, frequent, high CFs;VIP;2011
16347.0;62;681.9;18;3;3;2;332;recently active, frequent, moderate CFs;loyal;2011
14290.0;63;1224.04;18;3;3;3;333;recently active, frequent, high CFs;VIP;2011
17188.0;63;1495.84;18;3;3;3;333;recently active, frequent, high CFs;VIP;2011
17379.0;64;335.24;18;3;3;2;332;recently active, frequent, moderate CFs;loyal;2011
15721.0;66;333.36;18;3;3;2;332;recently active, frequent, moderate CFs;loyal;2011
13758.0;66;1731.71;18;3;3;3;333;recently active, frequent, high CFs;VIP;2011
14215.0;71;1081.75;18;3;3;3;333;recently active, frequent, high CFs;VIP;2011
13196.0;83;1374.15;18;3;3;3;333;recently active, frequent, high CFs;VIP;2011
13115.0;83;1636.38;18;3;3;3;333;recently active, frequent, high CFs;VIP;2011
12668.0;83;2129.75;18;3;3;3;333;recently active, frequent, high CFs;VIP;2011
15838.0;83;17992.28;18;3;3;3;333;recently active, frequent, high CFs;VIP;2011
18229.0;86;3382.02;18;3;3;3;333;recently active, frequent, high CFs;VIP;2011
13266.0;95;2050.87;18;3;3;3;333;recently active, frequent, high CFs;VIP;2011
15022.0;105;727.46;18;3;3;2;332;recently active, frequent, moderate CFs;loyal;2011
15511.0;125;672.15;18;3;3;2;332;recently active, frequent, moderate CFs;loyal;2011
17019.0;135;625.84;18;3;3;2;332;recently active, frequent, moderate CFs;loyal;2011
16800.0;135;1046.94;18;3;3;3;333;recently active, frequent, high CFs;VIP;2011
17419.0;136;2889.55;18;3;3;3;333;recently active, frequent, high CFs;VIP;2011
18096.0;166;674.13;18;3;3;2;332;recently active, frequent, moderate CFs;loyal;2011
17651.0;178;3126.97;18;3;3;3;333;recently active, frequent, high CFs;VIP;2011
13418.0;183;3243.3;18;3;3;3;333;recently active, frequent, high CFs;VIP;2011
16744.0;204;1089.31;18;3;3;3;333;recently active, frequent, high CFs;VIP;2011
18041.0;251;2115.87;18;3;3;3;333;recently active, frequent, high CFs;VIP;2011
15601.0;252;4082.68;18;3;3;3;333;recently active, frequent, high CFs;VIP;2011
13004.0;264;3635.74;18;3;3;3;333;recently active, frequent, high CFs;VIP;2011
13081.0;704;18468.19;18;3;3;3;333;recently active, frequent, high CFs;VIP;2011
18112.0;12;152.62;19;3;1;1;311;recently active, one-time, low CFs;drifting;2011
17411.0;35;662.3000000000001;19;3;2;2;322;recently active, rare, moderate CFs;loyal;2011
18001.0;40;325.09;19;3;2;2;322;recently active, rare, moderate CFs;loyal;2011
14859.0;41;893.99;19;3;2;3;323;recently active, rare, high CFs;loyal;2011
17885.0;43;116.78;19;3;2;1;321;recently active, rare, low CFs;loyal;2011
18156.0;44;324.63;19;3;2;2;322;recently active, rare, moderate CFs;loyal;2011
13991.0;53;574.12;19;3;3;2;332;recently active, frequent, moderate CFs;loyal;2011
13064.0;56;856.49;19;3;3;2;332;recently active, frequent, moderate CFs;loyal;2011
16024.0;59;233.38;19;3;3;1;331;recently active, frequent, low CFs;loyal;2011
13546.0;59;379.58;19;3;3;2;332;recently active, frequent, moderate CFs;loyal;2011
14954.0;64;263.79;19;3;3;1;331;recently active, frequent, low CFs;loyal;2011
17595.0;66;268.59000000000003;19;3;3;1;331;recently active, frequent, low CFs;loyal;2011
15747.0;66;721.4399999999999;19;3;3;2;332;recently active, frequent, moderate CFs;loyal;2011
14577.0;70;439.37;19;3;3;2;332;recently active, frequent, moderate CFs;loyal;2011
17864.0;75;456.24;19;3;3;2;332;recently active, frequent, moderate CFs;loyal;2011
17236.0;79;654.23;19;3;3;2;332;recently active, frequent, moderate CFs;loyal;2011
14878.0;82;883.91;19;3;3;3;333;recently active, frequent, high CFs;VIP;2011
13782.0;86;652.13;19;3;3;2;332;recently active, frequent, moderate CFs;loyal;2011
17812.0;87;445.81;19;3;3;2;332;recently active, frequent, moderate CFs;loyal;2011
15514.0;87;2021.21;19;3;3;3;333;recently active, frequent, high CFs;VIP;2011
14093.0;90;407.46;19;3;3;2;332;recently active, frequent, moderate CFs;loyal;2011
15987.0;92;1209.06;19;3;3;3;333;recently active, frequent, high CFs;VIP;2011
15054.0;96;267.81;19;3;3;1;331;recently active, frequent, low CFs;loyal;2011
16407.0;107;1260.32;19;3;3;3;333;recently active, frequent, high CFs;VIP;2011
16983.0;107;1570.71;19;3;3;3;333;recently active, frequent, high CFs;VIP;2011
13232.0;112;615.95;19;3;3;2;332;recently active, frequent, moderate CFs;loyal;2011
15351.0;126;1276.58;19;3;3;3;333;recently active, frequent, high CFs;VIP;2011
16877.0;141;795.0;19;3;3;2;332;recently active, frequent, moderate CFs;loyal;2011
13610.0;146;630.55;19;3;3;2;332;recently active, frequent, moderate CFs;loyal;2011
15009.0;149;1079.47;19;3;3;3;333;recently active, frequent, high CFs;VIP;2011
18145.0;152;1946.68;19;3;3;3;333;recently active, frequent, high CFs;VIP;2011
16005.0;163;446.31;19;3;3;2;332;recently active, frequent, moderate CFs;loyal;2011
17068.0;191;2972.09;19;3;3;3;333;recently active, frequent, high CFs;VIP;2011
16942.0;208;1442.22;19;3;3;3;333;recently active, frequent, high CFs;VIP;2011
13571.0;231;1382.02;19;3;3;3;333;recently active, frequent, high CFs;VIP;2011
15436.0;239;881.97;19;3;3;3;333;recently active, frequent, high CFs;VIP;2011
17769.0;241;3036.34;19;3;3;3;333;recently active, frequent, high CFs;VIP;2011
15861.0;349;1882.67;19;3;3;3;333;recently active, frequent, high CFs;VIP;2011
17365.0;355;3485.22;19;3;3;3;333;recently active, frequent, high CFs;VIP;2011
17231.0;375;2279.68;19;3;3;3;333;recently active, frequent, high CFs;VIP;2011
16923.0;411;4765.5;19;3;3;3;333;recently active, frequent, high CFs;VIP;2011
15555.0;621;2828.99;19;3;3;3;333;recently active, frequent, high CFs;VIP;2011
14946.0;1;34.5;21;3;1;1;311;recently active, one-time, low CFs;drifting;2011
16856.0;2;35.400000000000006;21;3;1;1;311;recently active, one-time, low CFs;drifting;2011
13525.0;4;532.9;21;3;1;2;312;recently active, one-time, moderate CFs;drifting;2011
15793.0;7;568.17;21;3;1;2;312;recently active, one-time, moderate CFs;drifting;2011
14111.0;8;476.84999999999997;21;3;1;2;312;recently active, one-time, moderate CFs;drifting;2011
15473.0;10;1591.2;21;3;1;3;313;recently active, one-time, high CFs;drifting;2011
13579.0;12;245.4;21;3;1;1;311;recently active, one-time, low CFs;drifting;2011
13978.0;13;190.14000000000001;21;3;1;1;311;recently active, one-time, low CFs;drifting;2011
12531.0;14;113.87;21;3;1;1;311;recently active, one-time, low CFs;drifting;2011
15186.0;16;329.81;21;3;1;2;312;recently active, one-time, moderate CFs;drifting;2011
13589.0;18;345.75;21;3;2;2;322;recently active, rare, moderate CFs;loyal;2011
14703.0;19;280.27;21;3;2;1;321;recently active, rare, low CFs;loyal;2011
13332.0;20;335.6;21;3;2;2;322;recently active, rare, moderate CFs;loyal;2011
17329.0;24;427.96;21;3;2;2;322;recently active, rare, moderate CFs;loyal;2011
14966.0;30;165.77;21;3;2;1;321;recently active, rare, low CFs;loyal;2011
17557.0;31;478.31;21;3;2;2;322;recently active, rare, moderate CFs;loyal;2011
17385.0;40;238.18;21;3;2;1;321;recently active, rare, low CFs;loyal;2011
17624.0;40;683.37;21;3;2;2;322;recently active, rare, moderate CFs;loyal;2011
17562.0;43;782.38;21;3;2;2;322;recently active, rare, moderate CFs;loyal;2011
15134.0;45;754.0;21;3;2;2;322;recently active, rare, moderate CFs;loyal;2011
15737.0;51;863.3100000000001;21;3;2;3;323;recently active, rare, high CFs;loyal;2011
15117.0;51;1147.52;21;3;2;3;323;recently active, rare, high CFs;loyal;2011
12620.0;62;826.66;21;3;3;2;332;recently active, frequent, moderate CFs;loyal;2011
17302.0;63;905.96;21;3;3;3;333;recently active, frequent, high CFs;VIP;2011
13149.0;73;1493.04;21;3;3;3;333;recently active, frequent, high CFs;VIP;2011
12438.0;73;2239.15;21;3;3;3;333;recently active, frequent, high CFs;VIP;2011
15872.0;85;229.37;21;3;3;1;331;recently active, frequent, low CFs;loyal;2011
13048.0;87;1180.09;21;3;3;3;333;recently active, frequent, high CFs;VIP;2011
14710.0;113;482.44;21;3;3;2;332;recently active, frequent, moderate CFs;loyal;2011
16719.0;114;927.49;21;3;3;3;333;recently active, frequent, high CFs;VIP;2011
13437.0;120;2535.84;21;3;3;3;333;recently active, frequent, high CFs;VIP;2011
13184.0;146;1364.54;21;3;3;3;333;recently active, frequent, high CFs;VIP;2011
18172.0;147;4610.98;21;3;3;3;333;recently active, frequent, high CFs;VIP;2011
17348.0;172;872.99;21;3;3;3;333;recently active, frequent, high CFs;VIP;2011
16327.0;182;2297.52;21;3;3;3;333;recently active, frequent, high CFs;VIP;2011
15382.0;221;4551.52;21;3;3;3;333;recently active, frequent, high CFs;VIP;2011
16814.0;237;4768.11;21;3;3;3;333;recently active, frequent, high CFs;VIP;2011
13050.0;282;4075.34;21;3;3;3;333;recently active, frequent, high CFs;VIP;2011
17813.0;283;1415.57;21;3;3;3;333;recently active, frequent, high CFs;VIP;2011
12681.0;378;8659.92;21;3;3;3;333;recently active, frequent, high CFs;VIP;2011
18184.0;1;49.8;22;3;1;1;311;recently active, one-time, low CFs;drifting;2011
14987.0;1;81.6;22;3;1;1;311;recently active, one-time, low CFs;drifting;2011
16596.0;3;56.7;22;3;1;1;311;recently active, one-time, low CFs;drifting;2011
16189.0;4;64.67999999999999;22;3;1;1;311;recently active, one-time, low CFs;drifting;2011
15428.0;5;76.08;22;3;1;1;311;recently active, one-time, low CFs;drifting;2011
13638.0;8;122.64;22;3;1;1;311;recently active, one-time, low CFs;drifting;2011
13207.0;8;250.26000000000002;22;3;1;1;311;recently active, one-time, low CFs;drifting;2011
13277.0;8;258.4;22;3;1;1;311;recently active, one-time, low CFs;drifting;2011
16668.0;11;196.68;22;3;1;1;311;recently active, one-time, low CFs;drifting;2011
