customer_id;frequency;monetary;recency;R;F;M;RFM;description_eng;label_eng;year
14934.0;80;1331.6;34;3;3;3;333;recently active, frequent, high CFs;VIP;2010
13891.0;83;740.73;34;3;3;2;332;recently active, frequent, moderate CFs;loyal;2010
12976.0;86;1628.34;34;3;3;3;333;recently active, frequent, high CFs;VIP;2010
12490.0;109;2161.03;34;3;3;3;333;recently active, frequent, high CFs;VIP;2010
13362.0;115;2006.71;34;3;3;3;333;recently active, frequent, high CFs;VIP;2010
15550.0;119;1003.89;34;3;3;3;333;recently active, frequent, high CFs;VIP;2010
14507.0;130;1465.56;34;3;3;3;333;recently active, frequent, high CFs;VIP;2010
12637.0;141;1429.1399999999999;34;3;3;3;333;recently active, frequent, high CFs;VIP;2010
12474.0;193;3438.58;34;3;3;3;333;recently active, frequent, high CFs;VIP;2010
18226.0;213;5139.05;34;3;3;3;333;recently active, frequent, high CFs;VIP;2010
13555.0;214;4277.59;34;3;3;3;333;recently active, frequent, high CFs;VIP;2010
15281.0;301;4833.0;34;3;3;3;333;recently active, frequent, high CFs;VIP;2010
13258.0;5;158.39999999999998;35;3;1;1;311;recently active, one-time, low CFs;drifting;2010
15287.0;6;85.44;35;3;1;1;311;recently active, one-time, low CFs;drifting;2010
17556.0;6;110.07000000000001;35;3;1;1;311;recently active, one-time, low CFs;drifting;2010
16988.0;10;195.35;35;3;1;1;311;recently active, one-time, low CFs;drifting;2010
15728.0;11;507.40000000000003;35;3;1;2;312;recently active, one-time, moderate CFs;drifting;2010
18161.0;12;174.33;35;3;1;1;311;recently active, one-time, low CFs;drifting;2010
15936.0;14;214.99;35;3;1;1;311;recently active, one-time, low CFs;drifting;2010
15020.0;16;120.16;35;3;1;1;311;recently active, one-time, low CFs;drifting;2010
15495.0;16;181.75;35;3;1;1;311;recently active, one-time, low CFs;drifting;2010
14721.0;17;65.17;35;3;1;1;311;recently active, one-time, low CFs;drifting;2010
13987.0;18;268.05;35;3;1;1;311;recently active, one-time, low CFs;drifting;2010
13626.0;19;350.51;35;3;2;2;322;recently active, rare, moderate CFs;loyal;2010
14627.0;21;341.55;35;3;2;2;322;recently active, rare, moderate CFs;loyal;2010
17080.0;23;636.41;35;3;2;2;322;recently active, rare, moderate CFs;loyal;2010
15084.0;23;735.15;35;3;2;2;322;recently active, rare, moderate CFs;loyal;2010
16874.0;24;163.79;35;3;2;1;321;recently active, rare, low CFs;loyal;2010
13019.0;24;491.25;35;3;2;2;322;recently active, rare, moderate CFs;loyal;2010
12961.0;26;134.73;35;3;2;1;321;recently active, rare, low CFs;loyal;2010
15266.0;27;568.76;35;3;2;2;322;recently active, rare, moderate CFs;loyal;2010
17989.0;28;202.68;35;3;2;1;321;recently active, rare, low CFs;loyal;2010
14450.0;28;552.78;35;3;2;2;322;recently active, rare, moderate CFs;loyal;2010
17342.0;28;871.44;35;3;2;2;322;recently active, rare, moderate CFs;loyal;2010
12863.0;28;1883.7;35;3;2;3;323;recently active, rare, high CFs;loyal;2010
15681.0;30;1300.6200000000001;35;3;2;3;323;recently active, rare, high CFs;loyal;2010
15661.0;34;826.05;35;3;2;2;322;recently active, rare, moderate CFs;loyal;2010
14597.0;34;985.36;35;3;2;3;323;recently active, rare, high CFs;loyal;2010
12939.0;34;11650.5;35;3;2;3;323;recently active, rare, high CFs;loyal;2010
15961.0;35;252.12;35;3;2;1;321;recently active, rare, low CFs;loyal;2010
17640.0;37;1347.98;35;3;2;3;323;recently active, rare, high CFs;loyal;2010
12385.0;38;1070.1;35;3;2;3;323;recently active, rare, high CFs;loyal;2010
18087.0;38;5132.68;35;3;2;3;323;recently active, rare, high CFs;loyal;2010
13824.0;39;1185.02;35;3;2;3;323;recently active, rare, high CFs;loyal;2010
14264.0;40;722.79;35;3;2;2;322;recently active, rare, moderate CFs;loyal;2010
12910.0;41;1881.6599999999999;35;3;2;3;323;recently active, rare, high CFs;loyal;2010
17457.0;42;3891.73;35;3;2;3;323;recently active, rare, high CFs;loyal;2010
17882.0;46;277.7;35;3;2;1;321;recently active, rare, low CFs;loyal;2010
15422.0;46;418.28000000000003;35;3;2;2;322;recently active, rare, moderate CFs;loyal;2010
14431.0;48;1594.44;35;3;2;3;323;recently active, rare, high CFs;loyal;2010
16042.0;49;908.73;35;3;2;2;322;recently active, rare, moderate CFs;loyal;2010
13573.0;52;547.87;35;3;2;2;322;recently active, rare, moderate CFs;loyal;2010
13851.0;53;1805.0;35;3;2;3;323;recently active, rare, high CFs;loyal;2010
14304.0;57;1013.9300000000001;35;3;3;3;333;recently active, frequent, high CFs;VIP;2010
16612.0;58;1088.2;35;3;3;3;333;recently active, frequent, high CFs;VIP;2010
17996.0;59;417.11;35;3;3;2;332;recently active, frequent, moderate CFs;loyal;2010
17167.0;61;691.38;35;3;3;2;332;recently active, frequent, moderate CFs;loyal;2010
15712.0;66;1203.05;35;3;3;3;333;recently active, frequent, high CFs;VIP;2010
12360.0;69;1246.81;35;3;3;3;333;recently active, frequent, high CFs;VIP;2010
16401.0;70;758.9499999999999;35;3;3;2;332;recently active, frequent, moderate CFs;loyal;2010
15144.0;70;2490.35;35;3;3;3;333;recently active, frequent, high CFs;VIP;2010
16231.0;80;935.85;35;3;3;3;333;recently active, frequent, high CFs;VIP;2010
13993.0;81;1925.0900000000001;35;3;3;3;333;recently active, frequent, high CFs;VIP;2010
14482.0;82;1240.91;35;3;3;3;333;recently active, frequent, high CFs;VIP;2010
13280.0;85;1059.47;35;3;3;3;333;recently active, frequent, high CFs;VIP;2010
13911.0;85;1561.3799999999999;35;3;3;3;333;recently active, frequent, high CFs;VIP;2010
16354.0;90;628.0600000000001;35;3;3;2;332;recently active, frequent, moderate CFs;loyal;2010
16570.0;91;3039.11;35;3;3;3;333;recently active, frequent, high CFs;VIP;2010
15785.0;92;2074.23;35;3;3;3;333;recently active, frequent, high CFs;VIP;2010
13995.0;96;1634.76;35;3;3;3;333;recently active, frequent, high CFs;VIP;2010
15051.0;96;1720.24;35;3;3;3;333;recently active, frequent, high CFs;VIP;2010
16515.0;98;1262.83;35;3;3;3;333;recently active, frequent, high CFs;VIP;2010
14824.0;98;2137.4;35;3;3;3;333;recently active, frequent, high CFs;VIP;2010
18025.0;99;1029.76;35;3;3;3;333;recently active, frequent, high CFs;VIP;2010
14540.0;106;1991.1;35;3;3;3;333;recently active, frequent, high CFs;VIP;2010
17612.0;128;2015.78;35;3;3;3;333;recently active, frequent, high CFs;VIP;2010
16709.0;129;3452.75;35;3;3;3;333;recently active, frequent, high CFs;VIP;2010
13381.0;137;3186.37;35;3;3;3;333;recently active, frequent, high CFs;VIP;2010
15518.0;145;1330.77;35;3;3;3;333;recently active, frequent, high CFs;VIP;2010
13115.0;154;2623.67;35;3;3;3;333;recently active, frequent, high CFs;VIP;2010
13394.0;154;2712.52;35;3;3;3;333;recently active, frequent, high CFs;VIP;2010
15755.0;162;2492.5099999999998;35;3;3;3;333;recently active, frequent, high CFs;VIP;2010
13958.0;170;3189.41;35;3;3;3;333;recently active, frequent, high CFs;VIP;2010
17921.0;177;1378.03;35;3;3;3;333;recently active, frequent, high CFs;VIP;2010
14710.0;179;760.34;35;3;3;2;332;recently active, frequent, moderate CFs;loyal;2010
14963.0;196;1155.83;35;3;3;3;333;recently active, frequent, high CFs;VIP;2010
16126.0;214;7000.47;35;3;3;3;333;recently active, frequent, high CFs;VIP;2010
15967.0;304;1993.81;35;3;3;3;333;recently active, frequent, high CFs;VIP;2010
13992.0;1;20.0;36;3;1;1;311;recently active, one-time, low CFs;drifting;2010
12908.0;3;1026.0;36;3;1;3;313;recently active, one-time, high CFs;drifting;2010
16489.0;6;303.7;36;3;1;2;312;recently active, one-time, moderate CFs;drifting;2010
18076.0;7;106.49000000000001;36;3;1;1;311;recently active, one-time, low CFs;drifting;2010
17998.0;8;320.05;36;3;1;2;312;recently active, one-time, moderate CFs;drifting;2010
15902.0;9;82.50999999999999;36;3;1;1;311;recently active, one-time, low CFs;drifting;2010
14045.0;10;4482.0;36;3;1;3;313;recently active, one-time, high CFs;drifting;2010
13277.0;11;213.2;36;3;1;1;311;recently active, one-time, low CFs;drifting;2010
13310.0;11;238.41;36;3;1;1;311;recently active, one-time, low CFs;drifting;2010
15262.0;13;199.67000000000002;36;3;1;1;311;recently active, one-time, low CFs;drifting;2010
17633.0;13;294.6;36;3;1;1;311;recently active, one-time, low CFs;drifting;2010
13686.0;16;214.01999999999998;36;3;1;1;311;recently active, one-time, low CFs;drifting;2010
15509.0;21;114.99;36;3;2;1;321;recently active, rare, low CFs;loyal;2010
15030.0;21;1086.3500000000001;36;3;2;3;323;recently active, rare, high CFs;loyal;2010
14013.0;24;435.85;36;3;2;2;322;recently active, rare, moderate CFs;loyal;2010
15269.0;26;611.93;36;3;2;2;322;recently active, rare, moderate CFs;loyal;2010
14820.0;27;551.95;36;3;2;2;322;recently active, rare, moderate CFs;loyal;2010
14350.0;30;485.0;36;3;2;2;322;recently active, rare, moderate CFs;loyal;2010
16204.0;33;300.89;36;3;2;2;322;recently active, rare, moderate CFs;loyal;2010
14409.0;35;965.04;36;3;2;3;323;recently active, rare, high CFs;loyal;2010
13750.0;35;1678.22;36;3;2;3;323;recently active, rare, high CFs;loyal;2010
14458.0;38;183.6;36;3;2;1;321;recently active, rare, low CFs;loyal;2010
16292.0;38;835.11;36;3;2;2;322;recently active, rare, moderate CFs;loyal;2010
18193.0;39;753.25;36;3;2;2;322;recently active, rare, moderate CFs;loyal;2010
16699.0;40;730.9;36;3;2;2;322;recently active, rare, moderate CFs;loyal;2010
14552.0;48;143.52;36;3;2;1;321;recently active, rare, low CFs;loyal;2010
17601.0;50;245.2;36;3;2;1;321;recently active, rare, low CFs;loyal;2010
14861.0;51;752.9;36;3;2;2;322;recently active, rare, moderate CFs;loyal;2010
14127.0;54;874.12;36;3;2;2;322;recently active, rare, moderate CFs;loyal;2010
15471.0;55;395.18;36;3;2;2;322;recently active, rare, moderate CFs;loyal;2010
14868.0;55;1006.46;36;3;2;3;323;recently active, rare, high CFs;loyal;2010
15476.0;63;1729.93;36;3;3;3;333;recently active, frequent, high CFs;VIP;2010
17349.0;65;626.91;36;3;3;2;332;recently active, frequent, moderate CFs;loyal;2010
12356.0;66;3207.67;36;3;3;3;333;recently active, frequent, high CFs;VIP;2010
14692.0;72;780.6899999999999;36;3;3;2;332;recently active, frequent, moderate CFs;loyal;2010
13663.0;72;1612.64;36;3;3;3;333;recently active, frequent, high CFs;VIP;2010
16128.0;74;1374.23;36;3;3;3;333;recently active, frequent, high CFs;VIP;2010
13823.0;78;1660.5;36;3;3;3;333;recently active, frequent, high CFs;VIP;2010
13162.0;85;2843.69;36;3;3;3;333;recently active, frequent, high CFs;VIP;2010
14257.0;101;2160.25;36;3;3;3;333;recently active, frequent, high CFs;VIP;2010
16903.0;105;600.33;36;3;3;2;332;recently active, frequent, moderate CFs;loyal;2010
15572.0;108;1193.05;36;3;3;3;333;recently active, frequent, high CFs;VIP;2010
12970.0;112;685.12;36;3;3;2;332;recently active, frequent, moderate CFs;loyal;2010
14623.0;113;891.28;36;3;3;2;332;recently active, frequent, moderate CFs;loyal;2010
13654.0;116;2534.42;36;3;3;3;333;recently active, frequent, high CFs;VIP;2010
13623.0;117;1012.63;36;3;3;3;333;recently active, frequent, high CFs;VIP;2010
13554.0;126;1047.16;36;3;3;3;333;recently active, frequent, high CFs;VIP;2010
12933.0;134;740.42;36;3;3;2;332;recently active, frequent, moderate CFs;loyal;2010
13952.0;149;5356.65;36;3;3;3;333;recently active, frequent, high CFs;VIP;2010
14988.0;159;1361.47;36;3;3;3;333;recently active, frequent, high CFs;VIP;2010
14291.0;169;2591.84;36;3;3;3;333;recently active, frequent, high CFs;VIP;2010
16085.0;171;1077.83;36;3;3;3;333;recently active, frequent, high CFs;VIP;2010
16794.0;175;673.77;36;3;3;2;332;recently active, frequent, moderate CFs;loyal;2010
17504.0;191;5818.96;36;3;3;3;333;recently active, frequent, high CFs;VIP;2010
16409.0;348;2426.87;36;3;3;3;333;recently active, frequent, high CFs;VIP;2010
14972.0;1;12.600000000000001;37;3;1;1;311;recently active, one-time, low CFs;drifting;2010
17570.0;1;100.0;37;3;1;1;311;recently active, one-time, low CFs;drifting;2010
15864.0;3;244.44000000000003;37;3;1;1;311;recently active, one-time, low CFs;drifting;2010
14926.0;3;359.4;37;3;1;2;312;recently active, one-time, moderate CFs;drifting;2010
17598.0;6;95.58;37;3;1;1;311;recently active, one-time, low CFs;drifting;2010
15134.0;6;95.7;37;3;1;1;311;recently active, one-time, low CFs;drifting;2010
16821.0;6;103.39999999999999;37;3;1;1;311;recently active, one-time, low CFs;drifting;2010
12434.0;7;80.94000000000001;37;3;1;1;311;recently active, one-time, low CFs;drifting;2010
16357.0;8;123.53999999999999;37;3;1;1;311;recently active, one-time, low CFs;drifting;2010
13651.0;8;132.65;37;3;1;1;311;recently active, one-time, low CFs;drifting;2010
14252.0;8;313.64;37;3;1;2;312;recently active, one-time, moderate CFs;drifting;2010
15986.0;10;171.3;37;3;1;1;311;recently active, one-time, low CFs;drifting;2010
12897.0;10;297.75;37;3;1;1;311;recently active, one-time, low CFs;drifting;2010
17872.0;12;217.45;37;3;1;1;311;recently active, one-time, low CFs;drifting;2010
17098.0;12;359.25;37;3;1;2;312;recently active, one-time, moderate CFs;drifting;2010
13181.0;14;229.79;37;3;1;1;311;recently active, one-time, low CFs;drifting;2010
15951.0;16;263.95;37;3;1;1;311;recently active, one-time, low CFs;drifting;2010
17458.0;17;99.5;37;3;1;1;311;recently active, one-time, low CFs;drifting;2010
13843.0;17;302.05;37;3;1;2;312;recently active, one-time, moderate CFs;drifting;2010
17766.0;19;254.31;37;3;2;1;321;recently active, rare, low CFs;loyal;2010
16437.0;19;291.15;37;3;2;1;321;recently active, rare, low CFs;loyal;2010
12880.0;19;336.02;37;3;2;2;322;recently active, rare, moderate CFs;loyal;2010
16430.0;19;647.94;37;3;2;2;322;recently active, rare, moderate CFs;loyal;2010
12889.0;21;327.32;37;3;2;2;322;recently active, rare, moderate CFs;loyal;2010
18203.0;22;181.17;37;3;2;1;321;recently active, rare, low CFs;loyal;2010
17309.0;22;212.45;37;3;2;1;321;recently active, rare, low CFs;loyal;2010
16001.0;23;411.78999999999996;37;3;2;2;322;recently active, rare, moderate CFs;loyal;2010
15189.0;25;917.39;37;3;2;3;323;recently active, rare, high CFs;loyal;2010
14332.0;26;718.0;37;3;2;2;322;recently active, rare, moderate CFs;loyal;2010
12805.0;26;727.9;37;3;2;2;322;recently active, rare, moderate CFs;loyal;2010
14202.0;26;787.95;37;3;2;2;322;recently active, rare, moderate CFs;loyal;2010
13602.0;27;453.24;37;3;2;2;322;recently active, rare, moderate CFs;loyal;2010
16155.0;28;434.65;37;3;2;2;322;recently active, rare, moderate CFs;loyal;2010
15730.0;31;457.72;37;3;2;2;322;recently active, rare, moderate CFs;loyal;2010
18006.0;32;430.77;37;3;2;2;322;recently active, rare, moderate CFs;loyal;2010
14798.0;36;535.5699999999999;37;3;2;2;322;recently active, rare, moderate CFs;loyal;2010
14679.0;36;687.92;37;3;2;2;322;recently active, rare, moderate CFs;loyal;2010
15261.0;39;660.4300000000001;37;3;2;2;322;recently active, rare, moderate CFs;loyal;2010
17165.0;42;761.88;37;3;2;2;322;recently active, rare, moderate CFs;loyal;2010
16935.0;51;390.96000000000004;37;3;2;2;322;recently active, rare, moderate CFs;loyal;2010
12599.0;52;894.64;37;3;2;2;322;recently active, rare, moderate CFs;loyal;2010
17071.0;52;989.59;37;3;2;3;323;recently active, rare, high CFs;loyal;2010
12573.0;68;462.02;37;3;3;2;332;recently active, frequent, moderate CFs;loyal;2010
14555.0;68;1275.54;37;3;3;3;333;recently active, frequent, high CFs;VIP;2010
18047.0;70;288.23;37;3;3;1;331;recently active, frequent, low CFs;loyal;2010
17290.0;71;739.39;37;3;3;2;332;recently active, frequent, moderate CFs;loyal;2010
16229.0;82;1303.54;37;3;3;3;333;recently active, frequent, high CFs;VIP;2010
17422.0;83;1522.79;37;3;3;3;333;recently active, frequent, high CFs;VIP;2010
12849.0;83;1895.53;37;3;3;3;333;recently active, frequent, high CFs;VIP;2010
15506.0;87;815.38;37;3;3;2;332;recently active, frequent, moderate CFs;loyal;2010
17442.0;124;1959.79;37;3;3;3;333;recently active, frequent, high CFs;VIP;2010
14177.0;126;1238.1399999999999;37;3;3;3;333;recently active, frequent, high CFs;VIP;2010
17508.0;145;2868.18;37;3;3;3;333;recently active, frequent, high CFs;VIP;2010
17700.0;149;2517.1;37;3;3;3;333;recently active, frequent, high CFs;VIP;2010
17974.0;153;819.35;37;3;3;2;332;recently active, frequent, moderate CFs;loyal;2010
14755.0;158;3272.84;37;3;3;3;333;recently active, frequent, high CFs;VIP;2010
14154.0;185;3842.32;37;3;3;3;333;recently active, frequent, high CFs;VIP;2010
16242.0;292;2850.59;37;3;3;3;333;recently active, frequent, high CFs;VIP;2010
13451.0;400;2828.98;37;3;3;3;333;recently active, frequent, high CFs;VIP;2010
16938.0;416;3046.52;37;3;3;3;333;recently active, frequent, high CFs;VIP;2010
15719.0;554;2973.26;37;3;3;3;333;recently active, frequent, high CFs;VIP;2010
16424.0;3;41.4;38;3;1;1;311;recently active, one-time, low CFs;drifting;2010
18210.0;5;72.9;38;3;1;1;311;recently active, one-time, low CFs;drifting;2010
15169.0;8;154.55;38;3;1;1;311;recently active, one-time, low CFs;drifting;2010
15133.0;11;326.98;38;3;1;2;312;recently active, one-time, moderate CFs;drifting;2010
16252.0;12;192.65;38;3;1;1;311;recently active, one-time, low CFs;drifting;2010
15377.0;14;1035.3500000000001;38;3;1;3;313;recently active, one-time, high CFs;drifting;2010
16239.0;15;1061.5;38;3;1;3;313;recently active, one-time, high CFs;drifting;2010
17995.0;18;342.38;38;3;1;2;312;recently active, one-time, moderate CFs;drifting;2010
16209.0;18;1732.92;38;3;1;3;313;recently active, one-time, high CFs;drifting;2010
16373.0;25;234.94;38;3;2;1;321;recently active, rare, low CFs;loyal;2010
12393.0;26;441.35;38;3;2;2;322;recently active, rare, moderate CFs;loyal;2010
17782.0;26;598.02;38;3;2;2;322;recently active, rare, moderate CFs;loyal;2010
13936.0;29;484.48;38;3;2;2;322;recently active, rare, moderate CFs;loyal;2010
16043.0;29;892.25;38;3;2;2;322;recently active, rare, moderate CFs;loyal;2010
16972.0;32;340.8;38;3;2;2;322;recently active, rare, moderate CFs;loyal;2010
13546.0;33;329.55;38;3;2;2;322;recently active, rare, moderate CFs;loyal;2010
13086.0;38;301.38;38;3;2;2;322;recently active, rare, moderate CFs;loyal;2010
14478.0;38;724.19;38;3;2;2;322;recently active, rare, moderate CFs;loyal;2010
13643.0;42;904.61;38;3;2;2;322;recently active, rare, moderate CFs;loyal;2010
16765.0;43;387.3;38;3;2;2;322;recently active, rare, moderate CFs;loyal;2010
13577.0;45;1058.04;38;3;2;3;323;recently active, rare, high CFs;loyal;2010
14048.0;48;297.41;38;3;2;1;321;recently active, rare, low CFs;loyal;2010
13889.0;56;1274.18;38;3;3;3;333;recently active, frequent, high CFs;VIP;2010
12649.0;57;1012.1999999999999;38;3;3;3;333;recently active, frequent, high CFs;VIP;2010
17713.0;59;951.51;38;3;3;3;333;recently active, frequent, high CFs;VIP;2010
14585.0;60;840.6;38;3;3;2;332;recently active, frequent, moderate CFs;loyal;2010
12843.0;66;3557.46;38;3;3;3;333;recently active, frequent, high CFs;VIP;2010
18287.0;69;1958.61;38;3;3;3;333;recently active, frequent, high CFs;VIP;2010
14756.0;70;1634.4;38;3;3;3;333;recently active, frequent, high CFs;VIP;2010
14327.0;74;1223.4;38;3;3;3;333;recently active, frequent, high CFs;VIP;2010
15590.0;75;1271.5;38;3;3;3;333;recently active, frequent, high CFs;VIP;2010
17730.0;88;2280.04;38;3;3;3;333;recently active, frequent, high CFs;VIP;2010
16156.0;93;2056.57;38;3;3;3;333;recently active, frequent, high CFs;VIP;2010
15497.0;94;6498.09;38;3;3;3;333;recently active, frequent, high CFs;VIP;2010
18145.0;104;1551.09;38;3;3;3;333;recently active, frequent, high CFs;VIP;2010
14134.0;117;6146.89;38;3;3;3;333;recently active, frequent, high CFs;VIP;2010
12633.0;132;2258.99;38;3;3;3;333;recently active, frequent, high CFs;VIP;2010
18283.0;153;405.87;38;3;3;2;332;recently active, frequent, moderate CFs;loyal;2010
16008.0;170;3901.99;38;3;3;3;333;recently active, frequent, high CFs;VIP;2010
16200.0;180;1817.21;38;3;3;3;333;recently active, frequent, high CFs;VIP;2010
14994.0;217;705.3;38;3;3;2;332;recently active, frequent, moderate CFs;loyal;2010
13571.0;223;1730.92;38;3;3;3;333;recently active, frequent, high CFs;VIP;2010
14649.0;292;1810.41;38;3;3;3;333;recently active, frequent, high CFs;VIP;2010
12949.0;376;8172.9400000000005;38;3;3;3;333;recently active, frequent, high CFs;VIP;2010
14461.0;386;3946.44;38;3;3;3;333;recently active, frequent, high CFs;VIP;2010
18084.0;4;669.3499999999999;39;3;1;2;312;recently active, one-time, moderate CFs;drifting;2010
17680.0;8;282.45;39;3;1;1;311;recently active, one-time, low CFs;drifting;2010
16050.0;9;132.8;39;3;1;1;311;recently active, one-time, low CFs;drifting;2010
17036.0;11;171.8;39;3;1;1;311;recently active, one-time, low CFs;drifting;2010
12807.0;11;244.8;39;3;1;1;311;recently active, one-time, low CFs;drifting;2010
12887.0;12;207.4;39;3;1;1;311;recently active, one-time, low CFs;drifting;2010
12728.0;13;205.19;39;3;1;1;311;recently active, one-time, low CFs;drifting;2010
15634.0;14;222.60000000000002;39;3;1;1;311;recently active, one-time, low CFs;drifting;2010
15155.0;18;271.63;39;3;1;1;311;recently active, one-time, low CFs;drifting;2010
17275.0;20;104.55;39;3;2;1;321;recently active, rare, low CFs;loyal;2010
13484.0;22;301.87;39;3;2;2;322;recently active, rare, moderate CFs;loyal;2010
15114.0;26;481.4;39;3;2;2;322;recently active, rare, moderate CFs;loyal;2010
12858.0;27;112.12;39;3;2;1;321;recently active, rare, low CFs;loyal;2010
17335.0;28;432.09;39;3;2;2;322;recently active, rare, moderate CFs;loyal;2010
15519.0;30;326.01;39;3;2;2;322;recently active, rare, moderate CFs;loyal;2010
13550.0;32;273.63;39;3;2;1;321;recently active, rare, low CFs;loyal;2010
16979.0;33;896.62;39;3;2;2;322;recently active, rare, moderate CFs;loyal;2010
15611.0;33;1056.95;39;3;2;3;323;recently active, rare, high CFs;loyal;2010
17702.0;34;465.89;39;3;2;2;322;recently active, rare, moderate CFs;loyal;2010
13873.0;34;610.22;39;3;2;2;322;recently active, rare, moderate CFs;loyal;2010
13275.0;36;188.91;39;3;2;1;321;recently active, rare, low CFs;loyal;2010
17540.0;36;963.1;39;3;2;3;323;recently active, rare, high CFs;loyal;2010
12724.0;41;744.26;39;3;2;2;322;recently active, rare, moderate CFs;loyal;2010
14512.0;44;709.32;39;3;2;2;322;recently active, rare, moderate CFs;loyal;2010
13988.0;46;489.74;39;3;2;2;322;recently active, rare, moderate CFs;loyal;2010
15561.0;49;889.39;39;3;2;2;322;recently active, rare, moderate CFs;loyal;2010
17244.0;52;535.29;39;3;2;2;322;recently active, rare, moderate CFs;loyal;2010
16946.0;52;843.59;39;3;2;2;322;recently active, rare, moderate CFs;loyal;2010
16934.0;66;849.16;39;3;3;2;332;recently active, frequent, moderate CFs;loyal;2010
13658.0;69;1986.1100000000001;39;3;3;3;333;recently active, frequent, high CFs;VIP;2010
16768.0;71;838.3;39;3;3;2;332;recently active, frequent, moderate CFs;loyal;2010
16619.0;73;1233.08;39;3;3;3;333;recently active, frequent, high CFs;VIP;2010
16792.0;74;437.02;39;3;3;2;332;recently active, frequent, moderate CFs;loyal;2010
13213.0;87;1853.29;39;3;3;3;333;recently active, frequent, high CFs;VIP;2010
15885.0;90;1525.34;39;3;3;3;333;recently active, frequent, high CFs;VIP;2010
15579.0;95;771.54;39;3;3;2;332;recently active, frequent, moderate CFs;loyal;2010
16326.0;107;1011.03;39;3;3;3;333;recently active, frequent, high CFs;VIP;2010
14583.0;113;494.83;39;3;3;2;332;recently active, frequent, moderate CFs;loyal;2010
17096.0;120;2056.8;39;3;3;3;333;recently active, frequent, high CFs;VIP;2010
16466.0;149;1610.69;39;3;3;3;333;recently active, frequent, high CFs;VIP;2010
16501.0;175;1072.68;39;3;3;3;333;recently active, frequent, high CFs;VIP;2010
16007.0;216;1105.02;39;3;3;3;333;recently active, frequent, high CFs;VIP;2010
17769.0;224;2529.55;39;3;3;3;333;recently active, frequent, high CFs;VIP;2010
16791.0;239;1458.01;39;3;3;3;333;recently active, frequent, high CFs;VIP;2010
14895.0;253;8670.9;39;3;3;3;333;recently active, frequent, high CFs;VIP;2010
18069.0;438;2113.15;39;3;3;3;333;recently active, frequent, high CFs;VIP;2010
17532.0;4;65.34;41;2;1;1;211;asleep, one-time, low CFs;sleeping;2010
17386.0;5;66.80000000000001;41;2;1;1;211;asleep, one-time, low CFs;sleeping;2010
16599.0;5;74.10000000000001;41;2;1;1;211;asleep, one-time, low CFs;sleeping;2010
17493.0;8;100.91000000000001;41;2;1;1;211;asleep, one-time, low CFs;sleeping;2010
18035.0;8;546.34;41;2;1;2;212;asleep, one-time, moderate CFs;sleeping;2010
16346.0;10;163.92;41;2;1;1;211;asleep, one-time, low CFs;sleeping;2010
16080.0;15;293.7;41;2;1;1;211;asleep, one-time, low CFs;sleeping;2010
12643.0;17;3548.26;41;2;1;3;213;asleep, one-time, high CFs;sleeping;2010
13434.0;18;803.82;41;2;1;2;212;asleep, one-time, moderate CFs;sleeping;2010
12670.0;19;609.74;41;2;2;2;222;asleep, rare, moderate CFs;sleeping;2010
12419.0;22;432.21;41;2;2;2;222;asleep, rare, moderate CFs;sleeping;2010
15846.0;25;93.31;41;2;2;1;221;asleep, rare, low CFs;sleeping;2010
12553.0;25;537.33;41;2;2;2;222;asleep, rare, moderate CFs;sleeping;2010
12562.0;25;910.98;41;2;2;2;222;asleep, rare, moderate CFs;sleeping;2010
17648.0;27;335.53;41;2;2;2;222;asleep, rare, moderate CFs;sleeping;2010
12399.0;30;448.98;41;2;2;2;222;asleep, rare, moderate CFs;sleeping;2010
17433.0;31;188.7;41;2;2;1;221;asleep, rare, low CFs;sleeping;2010
16535.0;31;272.43;41;2;2;1;221;asleep, rare, low CFs;sleeping;2010
17864.0;37;263.87;41;2;2;1;221;asleep, rare, low CFs;sleeping;2010
12739.0;37;1202.89;41;2;2;3;223;asleep, rare, high CFs;sleeping;2010
17683.0;39;693.51;41;2;2;2;222;asleep, rare, moderate CFs;sleeping;2010
12874.0;39;778.1999999999999;41;2;2;2;222;asleep, rare, moderate CFs;sleeping;2010
12408.0;39;1192.34;41;2;2;3;223;asleep, rare, high CFs;sleeping;2010
12629.0;39;1478.96;41;2;2;3;223;asleep, rare, high CFs;sleeping;2010
12578.0;43;1543.3600000000001;41;2;2;3;223;asleep, rare, high CFs;sleeping;2010
16228.0;46;682.64;41;2;2;2;222;asleep, rare, moderate CFs;sleeping;2010
13297.0;46;1661.04;41;2;2;3;223;asleep, rare, high CFs;sleeping;2010
13156.0;53;790.17;41;2;2;2;222;asleep, rare, moderate CFs;sleeping;2010
16936.0;57;168.45;41;2;3;1;231;asleep, frequent, low CFs;drifting;2010
13662.0;66;1063.1100000000001;41;2;3;3;233;asleep, frequent, high CFs;drifting;2010
17862.0;67;534.9399999999999;41;2;3;2;232;asleep, frequent, moderate CFs;drifting;2010
15182.0;70;1798.952;41;2;3;3;233;asleep, frequent, high CFs;drifting;2010
17360.0;78;472.77;41;2;3;2;232;asleep, frequent, moderate CFs;drifting;2010
12978.0;85;1249.3;41;2;3;3;233;asleep, frequent, high CFs;drifting;2010
